cod_ine,id_candidato,dist_m
4625012015.0,J1_0025,1329.07
4625012015.0,J2E_0171,1341.84
4625012015.0,J2V_0107,1341.84
4625012015.0,J2E_0698,1354.14
4625012015.0,J1_0060,1368.5
4625012015.0,J2E_0490,1373.68
4625012015.0,J2E_0016,1389.88
4625012015.0,J2E_0678,1395.76
4625012015.0,J2V_0044,1398.51
4625012015.0,J2E_0170,1403.85
4625012015.0,J2E_0125,1414.96
4625012015.0,J2E_0120,1421.65
4625012015.0,J2E_0633,1439.09
4625012015.0,J2V_0065,1440.37
4625012015.0,J2E_0197,1455.24
4625012015.0,J2E_0680,1466.05
4625012015.0,J2E_0781,1470.35
4625012015.0,J2E_0275,1477.35
4625012015.0,J2V_0094,1479.31
4625012015.0,J2V_0123,1483.61
4625012015.0,J2E_0676,1491.8
4625012015.0,J2E_0677,1491.8
4625012015.0,J2E_0681,1496.65
4625012016.0,J2E_0705,177.95
4625012016.0,J2E_0039,234.41
4625012016.0,J2E_0034,322.27
4625012016.0,J2E_0704,379.31
4625012016.0,J2E_0164,495.53
4625012016.0,J2E_0013,498.64
4625012016.0,J2E_0030,503.01
4625012016.0,J0_15,556.16
4625012016.0,J2E_0396,571.11
4625012016.0,J1_0131,599.49
4625012016.0,J1_0141,599.49
4625012016.0,J2E_0556,624.74
4625012016.0,J2E_0031,625.05
4625012016.0,J2E_0033,626.41
4625012016.0,J2E_0140,633.25
4625012016.0,J2V_0072,633.25
4625012016.0,J2E_0077,659.04
4625012016.0,J1_0027,668.26
4625012016.0,J2E_0037,669.43
4625012016.0,J2E_0117,684.67
4625012016.0,J2E_0788,692.09
4625012016.0,J1_0022,712.81
4625012016.0,J1_0048,712.81
4625012016.0,J2E_0119,715.95
4625012016.0,J2E_0381,730.23
4625012016.0,J2E_0122,731.0
4625012016.0,J2E_0706,735.52
4625012016.0,J2E_0032,737.75
4625012016.0,J2V_0081,750.15
4625012016.0,J2E_0159,752.76
4625012016.0,J1_0057,753.68
4625012016.0,J2E_0700,778.03
4625012016.0,J2E_0277,782.82
4625012016.0,J0_02,788.39
4625012016.0,J2E_0645,805.63
4625012016.0,J2E_0627,825.91
4625012016.0,J2E_0393,829.83
4625012016.0,J2E_0641,834.77
4625012016.0,J2E_0764,836.42
4625012016.0,J2E_0380,868.79
4625012016.0,J2E_0076,908.48
4625012016.0,J2E_0642,913.68
4625012016.0,J1_0026,932.88
4625012016.0,J2E_0178,935.9
4625012016.0,J2E_0063,941.82
4625012016.0,J2E_0765,943.17
4625012016.0,J1_0112,947.22
4625012016.0,J1_0114,947.22
4625012016.0,J2E_0276,968.55
4625012016.0,J2E_0394,994.25
4625012016.0,J2E_0064,995.54
4625012016.0,J2E_0116,997.86
4625012016.0,J2E_0401,1015.45
4625012016.0,J2E_0205,1017.04
4625012016.0,J2E_0632,1033.44
4625012016.0,J2E_0767,1036.13
4625012016.0,J2E_0699,1046.86
4625012016.0,J2E_0382,1052.33
4625012016.0,J2E_0768,1060.43
4625012016.0,J2E_0766,1063.36
4625012016.0,J2E_0685,1077.26
4625012016.0,J2E_0683,1083.86
4625012016.0,J2E_0682,1095.61
4625012016.0,J2E_0347,1099.47
4625012016.0,J2E_0121,1107.95
4625012016.0,J2E_0300,1114.34
4625012016.0,J2E_0480,1114.34
4625012016.0,J2E_0684,1132.41
4625012016.0,J2E_0626,1139.88
4625012016.0,J2E_0600,1142.98
4625012016.0,J2V_0095,1151.28
4625012016.0,J2E_0273,1151.97
4625012016.0,J0_05,1160.12
4625012016.0,J1_0134,1160.12
4625012016.0,J2E_0478,1169.89
4625012016.0,J2E_0698,1182.42
4625012016.0,J1_0025,1190.45
4625012016.0,J2E_0477,1209.37
4625012016.0,J2E_0171,1212.71
4625012016.0,J2V_0107,1212.71
4625012016.0,J2E_0016,1218.16
4625012016.0,J2E_0678,1224.04
4625012016.0,J2E_0120,1249.93
4625012016.0,J2E_0185,1259.29
4625012016.0,J2E_0633,1267.37
4625012016.0,J2E_0125,1285.45
4625012016.0,J2E_0680,1294.33
4625012016.0,J2E_0781,1298.63
4625012016.0,J2E_0304,1304.77
4625012016.0,J2E_0275,1305.63
4625012016.0,J2E_0479,1309.48
4625012016.0,J2E_0676,1320.08
4625012016.0,J2E_0677,1320.08
4625012016.0,J2E_0681,1324.93
4625012016.0,J2E_0490,1327.68
4625012016.0,J2V_0098,1331.79
4625012016.0,J2E_0679,1351.86
4625012016.0,J2V_0058,1355.07
4625012016.0,J2E_0762,1375.17
4625012016.0,J2E_0763,1379.26
4625012016.0,J2E_0669,1390.79
4625012016.0,J2E_0392,1393.43
4625012016.0,J2V_0102,1393.43
4625012016.0,J2E_0399,1403.55
4625012016.0,J2E_0198,1411.51
4625012016.0,J2E_0521,1412.75
4625012016.0,J2E_0265,1414.33
4625012016.0,J2V_0018,1419.45
4625012016.0,J2E_0377,1424.38
4625012016.0,J2E_0761,1425.78
4625012016.0,J2E_0038,1426.21
4625012016.0,J2E_0496,1444.9
4625012016.0,J2V_0017,1444.9
4625012016.0,J2E_0670,1451.66
4625012016.0,J2E_0272,1467.07
4625012016.0,J2E_0517,1480.11
4625012016.0,J2E_0400,1483.43
4625012016.0,J2E_0075,1488.24
4625012018.0,J2E_0015,271.2
4625012018.0,J2E_0198,300.24
4625012018.0,J2E_0374,362.53
4625012018.0,J2V_0140,362.53
4625012018.0,J2E_0760,404.0
4625012018.0,J2E_0512,482.03
4625012018.0,J2E_0486,508.24
4625012018.0,J2E_0171,527.29
4625012018.0,J2V_0107,527.29
4625012018.0,J2E_0687,532.34
4625012018.0,J2E_0299,542.4
4625012018.0,J2E_0170,565.76
4625012018.0,J2V_0169,592.9
4625012018.0,J2E_0197,617.15
4625012018.0,J2E_0688,666.11
4625012018.0,J2V_0162,686.51
4625012018.0,J2E_0269,692.55
4625012018.0,J2E_0667,696.13
4625012018.0,J2E_0267,708.17
4625012018.0,J2E_0270,708.17
4625012018.0,J2E_0668,735.27
4625012018.0,J2E_0268,737.64
4625012018.0,J2E_0567,743.83
4625012018.0,J2E_0762,772.16
4625012018.0,J2E_0686,801.97
4625012018.0,J2V_0178,808.1
4625012018.0,J2V_0112,812.87
4625012018.0,J2E_0761,822.77
4625012018.0,J2E_0038,823.21
4625012018.0,J2E_0074,846.69
4625012018.0,J1_0041,848.36
4625012018.0,J2E_0382,854.74
4625012018.0,J2E_0157,855.19
4625012018.0,J1_0008,877.22
4625012018.0,J2E_0330,877.22
4625012018.0,J2E_0116,881.62
4625012018.0,J2E_0266,897.7
4625012018.0,J2E_0152,900.87
4625012018.0,J2V_0109,917.74
4625012018.0,J2V_0161,928.69
4625012018.0,J2E_0083,929.34
4625012018.0,J2E_0150,935.85
4625012018.0,J2V_0132,940.73
4625012018.0,J2E_0360,944.32
4625012018.0,J2E_0570,944.32
4625012018.0,J2E_0354,946.63
4625012018.0,J2V_0181,961.02
4625012018.0,J1_0057,966.87
4625012018.0,J2E_0279,975.45
4625012018.0,J2V_0174,975.96
4625012018.0,J2E_0450,978.19
4625012018.0,J2E_0766,978.67
4625012018.0,J2E_0148,984.8
4625012018.0,J2V_0151,986.65
4625012018.0,J2E_0521,987.16
4625012018.0,J2V_0188,999.52
4625012018.0,J2E_0151,1013.79
4625012018.0,J2E_0147,1017.9
4625012018.0,J2V_0154,1018.29
4625012018.0,J2E_0473,1018.73
4625012018.0,J2E_0672,1025.65
4625012018.0,J2E_0600,1028.81
4625012018.0,J2E_0671,1034.67
4625012018.0,J2E_0153,1040.5
4625012018.0,J1_0042,1042.75
4625012018.0,J2E_0254,1046.87
4625012018.0,J2E_0676,1052.02
4625012018.0,J2E_0677,1052.02
4625012018.0,J2E_0265,1053.09
4625012018.0,J2E_0300,1057.03
4625012018.0,J2E_0480,1057.03
4625012018.0,J2E_0669,1060.23
4625012018.0,J2E_0674,1060.48
4625012018.0,J2E_0149,1077.63
4625012018.0,J2E_0075,1077.84
4625012018.0,J2E_0517,1090.22
4625012018.0,J2E_0378,1091.89
4625012018.0,J2E_0082,1098.55
4625012018.0,J2E_0146,1100.5
4625012018.0,J2E_0673,1107.39
4625012018.0,J2E_0678,1112.22
4625012018.0,J2E_0381,1122.91
4625012018.0,J2E_0670,1127.51
4625012018.0,J2E_0689,1128.46
4625012018.0,J2E_0675,1131.39
4625012018.0,J2V_0081,1142.83
4625012018.0,J2E_0278,1161.61
4625012018.0,J2E_0767,1162.42
4625012018.0,J2E_0728,1166.07
4625012018.0,J2V_0165,1166.92
4625012018.0,J2E_0361,1190.4
4625012018.0,J2E_0666,1203.29
4625012018.0,J1_0029,1217.62
4625012018.0,J2E_0477,1227.58
4625012018.0,J2E_0679,1230.28
4625012018.0,J2E_0249,1231.32
4625012018.0,J2E_0363,1242.09
4625012018.0,J2E_0196,1246.75
4625012018.0,J2V_0106,1247.5
4625012018.0,J2E_0380,1247.8
4625012018.0,J2E_0391,1248.39
4625012018.0,J2V_0143,1248.39
4625012018.0,J2V_0194,1254.72
4625012018.0,J2E_0681,1257.21
4625012018.0,J2E_0013,1266.96
4625012018.0,J2V_0150,1268.88
4625012018.0,J2E_0304,1279.04
4625012018.0,J2V_0123,1279.3
4625012018.0,J2E_0697,1279.58
4625012018.0,J2V_0199,1281.83
4625012018.0,J2V_0158,1298.94
4625012018.0,J2E_0257,1313.12
4625012018.0,J1_0005,1315.41
4625012018.0,J2E_0379,1323.43
4625012018.0,J2V_0172,1323.43
4625012018.0,J2E_0680,1341.36
4625012018.0,J1_0027,1343.38
4625012018.0,J2E_0696,1352.79
4625012018.0,J2E_0695,1358.06
4625012018.0,J2E_0140,1363.18
4625012018.0,J2V_0072,1363.18
4625012018.0,J2E_0358,1368.6
4625012018.0,J2E_0345,1380.03
4625012018.0,J2E_0647,1406.28
4625012018.0,J2V_0098,1409.37
4625012018.0,J2E_0763,1428.11
4625012018.0,J2E_0359,1428.98
4625012018.0,J2E_0626,1433.73
4625012018.0,J2E_0191,1439.22
4625012018.0,J2E_0694,1442.07
4625012018.0,J1_0078,1447.06
4625012018.0,J2E_0234,1470.35
4625012018.0,J1_0023,1479.19
4625012018.0,J2E_0092,1484.72
4625012018.0,J2E_0479,1491.1
4625012018.0,J2E_0000,1498.28
4625012019.0,J2E_0015,102.18
4625012019.0,J2E_0374,285.71
4625012019.0,J2V_0140,285.71
4625012019.0,J2E_0687,355.25
4625012019.0,J2E_0668,425.25
4625012019.0,J2E_0667,443.59
4625012019.0,J2E_0198,479.96
4625012019.0,J2E_0688,486.66
4625012019.0,J2E_0269,530.12
4625012019.0,J2E_0267,545.75
4625012019.0,J2E_0270,545.75
4625012019.0,J2E_0171,565.06
4625012019.0,J2V_0107,565.06
4625012019.0,J2E_0157,567.24
4625012019.0,J1_0041,573.74
4625012019.0,J2E_0268,587.01
4625012019.0,J2E_0074,593.44
4625012019.0,J2E_0686,624.66
4625012019.0,J2V_0112,628.07
4625012019.0,J2E_0382,641.51
4625012019.0,J2E_0512,648.31
4625012019.0,J2V_0109,664.48
4625012019.0,J2E_0521,676.48
4625012019.0,J2E_0266,730.43
4625012019.0,J2E_0486,731.85
4625012019.0,J2E_0676,738.48
4625012019.0,J2E_0677,738.48
4625012019.0,J2E_0672,740.61
4625012019.0,J2E_0265,742.42
4625012019.0,J2E_0170,744.84
4625012019.0,J2E_0669,749.55
4625012019.0,J2E_0671,749.63
4625012019.0,J2V_0132,755.93
4625012019.0,J2E_0760,758.26
4625012019.0,J2V_0169,759.19
4625012019.0,J2E_0075,767.16
4625012019.0,J2E_0674,775.43
4625012019.0,J2E_0678,795.8
4625012019.0,J2E_0197,796.23
4625012019.0,J2E_0673,822.35
4625012019.0,J2V_0178,827.12
4625012019.0,J1_0008,833.23
4625012019.0,J2E_0330,833.23
4625012019.0,J2E_0083,837.21
4625012019.0,J2V_0151,837.88
4625012019.0,J2E_0670,842.46
4625012019.0,J2E_0279,846.06
4625012019.0,J2E_0675,846.35
4625012019.0,J2E_0254,862.07
4625012019.0,J2E_0116,895.62
4625012019.0,J2E_0299,896.67
4625012019.0,J2E_0378,917.81
4625012019.0,J2E_0762,928.53
4625012019.0,J2E_0666,942.0
4625012019.0,J2E_0689,943.66
4625012019.0,J2E_0679,945.24
4625012019.0,J2E_0473,946.19
4625012019.0,J1_0057,955.59
4625012019.0,J1_0042,957.13
4625012019.0,J2E_0681,972.16
4625012019.0,J2E_0761,979.14
4625012019.0,J2E_0038,979.58
4625012019.0,J2E_0728,981.27
4625012019.0,J1_0029,982.86
4625012019.0,J2V_0162,1002.59
4625012019.0,J2E_0697,1005.45
4625012019.0,J2E_0082,1009.72
4625012019.0,J2E_0249,1046.52
4625012019.0,J2E_0680,1046.58
4625012019.0,J2E_0567,1050.3
4625012019.0,J2E_0363,1057.29
4625012019.0,J2E_0196,1061.95
4625012019.0,J2V_0106,1062.7
4625012019.0,J2V_0165,1071.04
4625012019.0,J2E_0278,1075.55
4625012019.0,J2E_0696,1078.66
4625012019.0,J2E_0695,1083.92
4625012019.0,J2E_0360,1091.85
4625012019.0,J2E_0570,1091.85
4625012019.0,J2V_0150,1094.8
4625012019.0,J2E_0150,1098.95
4625012019.0,J2V_0181,1108.55
4625012019.0,J2E_0381,1111.63
4625012019.0,J2E_0358,1128.43
4625012019.0,J2V_0081,1131.55
4625012019.0,J2E_0766,1133.37
4625012019.0,J2V_0188,1147.04
4625012019.0,J2E_0379,1161.97
4625012019.0,J2V_0172,1161.97
4625012019.0,J2E_0191,1165.09
4625012019.0,J2E_0694,1167.93
4625012019.0,J2E_0151,1176.9
4625012019.0,J2E_0600,1184.06
4625012019.0,J1_0078,1188.94
4625012019.0,J2E_0682,1195.03
4625012019.0,J1_0005,1201.87
4625012019.0,J2E_0152,1207.34
4625012019.0,J2E_0361,1208.95
4625012019.0,J2E_0300,1212.27
4625012019.0,J2E_0480,1212.27
4625012019.0,J2E_0140,1216.09
4625012019.0,J2V_0072,1216.09
4625012019.0,J2E_0647,1221.48
4625012019.0,J2V_0174,1232.75
4625012019.0,J2E_0380,1236.52
4625012019.0,J2E_0693,1238.52
4625012019.0,J2E_0149,1240.73
4625012019.0,J2E_0359,1244.17
4625012019.0,J2E_0517,1246.58
4625012019.0,J2E_0013,1255.68
4625012019.0,J2V_0089,1265.28
4625012019.0,J2V_0084,1269.42
4625012019.0,J2V_0194,1273.27
4625012019.0,J2E_0683,1277.57
4625012019.0,J2V_0161,1282.96
4625012019.0,J2V_0079,1285.25
4625012019.0,J2E_0354,1300.89
4625012019.0,J2E_0692,1303.11
4625012019.0,J2E_0000,1313.48
4625012019.0,J2E_0767,1317.12
4625012019.0,J2E_0146,1323.85
4625012019.0,J2E_0450,1332.45
4625012019.0,J2E_0148,1339.07
4625012019.0,J2E_0147,1342.35
4625012019.0,J2E_0377,1343.83
4625012019.0,J2E_0022,1344.04
4625012019.0,J2V_0154,1372.56
4625012019.0,J2E_0255,1381.3
4625012019.0,J2E_0684,1381.53
4625012019.0,J2E_0477,1382.82
4625012019.0,J2E_0117,1384.6
4625012019.0,J2E_0781,1387.09
4625012019.0,J2E_0153,1394.76
4625012019.0,J2V_0213,1420.83
4625012019.0,J2E_0602,1426.51
4625012019.0,J0_15,1426.77
4625012019.0,J2E_0304,1435.41
4625012019.0,J2V_0199,1444.74
4625012019.0,J2E_0685,1445.29
4625012019.0,J2V_0080,1451.51
4625012019.0,J2E_0391,1452.0
4625012019.0,J2V_0143,1452.0
4625012019.0,J2V_0123,1456.68
4625012019.0,J2E_0023,1467.75
4625012019.0,J2E_0076,1470.65
4625012019.0,J1_0027,1494.18
4625012019.0,J2E_0706,1498.66
4625012020.0,J2E_0015,106.86
4625012020.0,J2E_0198,283.5
4625012020.0,J2E_0171,374.04
4625012020.0,J2V_0107,374.04
4625012020.0,J2E_0374,424.64
4625012020.0,J2V_0140,424.64
4625012020.0,J2E_0170,548.38
4625012020.0,J2E_0687,552.72
4625012020.0,J2E_0382,568.37
4625012020.0,J2E_0197,599.77
4625012020.0,J2E_0668,622.81
4625012020.0,J2E_0667,641.15
4625012020.0,J2E_0512,656.84
4625012020.0,J2E_0486,683.05
4625012020.0,J2E_0688,684.13
4625012020.0,J2E_0760,709.46
4625012020.0,J2E_0269,727.59
4625012020.0,J2E_0116,728.37
4625012020.0,J2E_0521,733.09
4625012020.0,J2E_0762,740.31
4625012020.0,J2E_0267,743.21
4625012020.0,J2E_0270,743.21
4625012020.0,J2E_0157,764.81
4625012020.0,J2V_0169,767.72
4625012020.0,J1_0041,771.3
4625012020.0,J2E_0268,784.48
4625012020.0,J2E_0761,790.92
4625012020.0,J2E_0074,791.0
4625012020.0,J2E_0038,791.35
4625012020.0,J2E_0676,792.24
4625012020.0,J2E_0677,792.24
4625012020.0,J2E_0265,799.02
4625012020.0,J1_0057,799.26
4625012020.0,J2E_0669,806.16
4625012020.0,J2E_0686,822.12
4625012020.0,J2E_0075,823.77
4625012020.0,J2V_0112,825.63
4625012020.0,J2E_0671,826.47
4625012020.0,J2E_0299,847.86
4625012020.0,J2E_0678,849.26
4625012020.0,J2V_0109,862.05
4625012020.0,J2E_0672,921.35
4625012020.0,J2E_0266,927.9
4625012020.0,J2E_0766,945.31
4625012020.0,J2V_0132,953.49
4625012020.0,J2E_0381,955.3
4625012020.0,J2E_0674,956.18
4625012020.0,J2E_0670,962.79
4625012020.0,J2V_0178,966.04
4625012020.0,J1_0008,972.62
4625012020.0,J2E_0330,972.62
4625012020.0,J2E_0675,974.44
4625012020.0,J2V_0081,975.22
4625012020.0,J2V_0162,991.69
4625012020.0,J2E_0600,995.83
4625012020.0,J2E_0673,1003.09
4625012020.0,J2E_0679,1017.77
4625012020.0,J2E_0300,1024.05
4625012020.0,J2E_0480,1024.05
4625012020.0,J2E_0083,1024.74
4625012020.0,J2V_0151,1035.35
4625012020.0,J2E_0567,1039.4
4625012020.0,J2E_0279,1043.52
4625012020.0,J2E_0681,1044.41
4625012020.0,J2E_0517,1058.36
4625012020.0,J2E_0254,1059.63
4625012020.0,J2E_0380,1080.19
4625012020.0,J2E_0013,1099.34
4625012020.0,J2E_0680,1103.19
4625012020.0,J2E_0473,1114.13
4625012020.0,J2E_0378,1115.28
4625012020.0,J2E_0360,1119.13
4625012020.0,J2E_0570,1119.13
4625012020.0,J2E_0150,1123.57
4625012020.0,J2E_0767,1129.06
4625012020.0,J2V_0181,1135.84
4625012020.0,J1_0042,1138.15
4625012020.0,J2E_0666,1139.56
4625012020.0,J2E_0689,1141.23
4625012020.0,J2E_0697,1170.35
4625012020.0,J2V_0188,1174.33
4625012020.0,J2E_0728,1178.83
4625012020.0,J1_0029,1180.42
4625012020.0,J2E_0082,1193.94
4625012020.0,J2E_0477,1194.6
4625012020.0,J2E_0140,1195.56
4625012020.0,J2V_0072,1195.56
4625012020.0,J2E_0152,1196.44
4625012020.0,J2E_0151,1201.52
4625012020.0,J2V_0174,1221.85
4625012020.0,J2V_0161,1234.15
4625012020.0,J2E_0696,1243.56
4625012020.0,J2E_0249,1244.09
4625012020.0,J2E_0304,1247.19
4625012020.0,J2E_0695,1248.82
4625012020.0,J2E_0682,1251.64
4625012020.0,J2E_0354,1252.09
4625012020.0,J2E_0363,1254.86
4625012020.0,J2E_0278,1257.01
4625012020.0,J2E_0196,1259.52
4625012020.0,J2V_0106,1260.26
4625012020.0,J2V_0165,1262.31
4625012020.0,J2E_0149,1265.36
4625012020.0,J2V_0123,1268.46
4625012020.0,J2E_0450,1283.65
4625012020.0,J2E_0148,1290.26
4625012020.0,J2V_0150,1292.27
4625012020.0,J1_0027,1310.02
4625012020.0,J2E_0147,1323.36
4625012020.0,J2V_0154,1323.75
4625012020.0,J2E_0358,1325.99
4625012020.0,J2E_0191,1329.99
4625012020.0,J2E_0694,1332.83
4625012020.0,J2E_0683,1334.18
4625012020.0,J2E_0391,1338.32
4625012020.0,J2V_0143,1338.32
4625012020.0,J2E_0153,1345.96
4625012020.0,J2E_0146,1348.48
4625012020.0,J2E_0039,1351.42
4625012020.0,J2E_0361,1354.3
4625012020.0,J2E_0379,1359.44
4625012020.0,J2V_0172,1359.44
4625012020.0,J1_0078,1386.51
4625012020.0,J2V_0098,1392.99
4625012020.0,J1_0005,1399.34
4625012020.0,J2E_0626,1400.75
4625012020.0,J2E_0693,1403.42
4625012020.0,J2E_0763,1412.44
4625012020.0,J2E_0117,1415.47
4625012020.0,J2V_0194,1418.62
4625012020.0,J2E_0647,1419.04
4625012020.0,J2V_0158,1428.83
4625012020.0,J2E_0684,1438.13
4625012020.0,J2E_0359,1441.74
4625012020.0,J0_15,1457.64
4625012020.0,J2V_0089,1462.85
4625012020.0,J2V_0084,1466.99
4625012020.0,J2E_0692,1468.01
4625012020.0,J2V_0199,1469.55
4625012020.0,J2E_0479,1471.05
4625012020.0,J2V_0079,1482.82
4625012020.0,J2E_0377,1487.63
4625012021.0,J2E_0170,399.64
4625012021.0,J2E_0197,451.03
4625012021.0,J2E_0760,527.7
4625012021.0,J2E_0198,533.76
4625012021.0,J2E_0015,588.44
4625012021.0,J2E_0762,606.04
4625012021.0,J2E_0761,656.65
4625012021.0,J2E_0038,657.09
4625012021.0,J2E_0299,666.1
4625012021.0,J2E_0486,666.87
4625012021.0,J2E_0171,744.64
4625012021.0,J2V_0107,744.64
4625012021.0,J2V_0169,791.88
4625012021.0,J2V_0162,810.2
4625012021.0,J2E_0766,812.55
4625012021.0,J2E_0512,846.26
4625012021.0,J2E_0374,857.08
4625012021.0,J2V_0140,857.08
4625012021.0,J2E_0600,862.69
4625012021.0,J2E_0567,867.53
4625012021.0,J2E_0116,881.59
4625012021.0,J2E_0300,890.91
4625012021.0,J2E_0480,890.91
4625012021.0,J2E_0517,924.1
4625012021.0,J2E_0767,996.3
4625012021.0,J2E_0354,1013.76
4625012021.0,J2V_0178,1016.87
4625012021.0,J2E_0152,1024.57
4625012021.0,J2E_0687,1026.89
4625012021.0,J2V_0161,1052.39
4625012021.0,J2E_0150,1059.55
4625012021.0,J2E_0477,1061.46
4625012021.0,J2E_0382,1077.59
4625012021.0,J2V_0154,1085.42
4625012021.0,J2V_0174,1099.66
4625012021.0,J2E_0450,1101.89
4625012021.0,J2E_0391,1102.34
4625012021.0,J2V_0143,1102.34
4625012021.0,J2E_0668,1104.39
4625012021.0,J2E_0360,1107.05
4625012021.0,J2E_0570,1107.05
4625012021.0,J2E_0148,1108.5
4625012021.0,J2E_0304,1112.93
4625012021.0,J2V_0123,1113.32
4625012021.0,J2V_0181,1119.15
4625012021.0,J2E_0667,1122.73
4625012021.0,J2E_0151,1137.49
4625012021.0,J2E_0147,1141.6
4625012021.0,J2E_0688,1160.67
4625012021.0,J2V_0188,1162.25
4625012021.0,J2E_0153,1164.2
4625012021.0,J1_0027,1177.26
4625012021.0,J2E_0269,1187.1
4625012021.0,J1_0057,1189.72
4625012021.0,J2V_0158,1192.85
4625012021.0,J2E_0149,1201.33
4625012021.0,J2E_0267,1202.73
4625012021.0,J2E_0270,1202.73
4625012021.0,J2E_0146,1224.2
4625012021.0,J2E_0268,1232.19
4625012021.0,J1_0008,1235.25
4625012021.0,J2E_0330,1235.25
4625012021.0,J2V_0098,1243.39
4625012021.0,J2E_0157,1246.38
4625012021.0,J1_0041,1252.88
4625012021.0,J2E_0763,1262.12
4625012021.0,J2E_0626,1267.61
4625012021.0,J2E_0521,1271.61
4625012021.0,J2E_0074,1272.58
4625012021.0,J2E_0686,1296.52
4625012021.0,J2V_0112,1307.2
4625012021.0,J2E_0479,1325.12
4625012021.0,J2E_0676,1330.76
4625012021.0,J2E_0677,1330.76
4625012021.0,J2E_0265,1337.55
4625012021.0,J2V_0109,1343.62
4625012021.0,J2E_0669,1344.69
4625012021.0,J2E_0381,1345.77
4625012021.0,J1_0042,1346.53
4625012021.0,J2E_0473,1358.13
4625012021.0,J2E_0678,1358.48
4625012021.0,J2E_0075,1362.29
4625012021.0,J2E_0671,1365.0
4625012021.0,J2V_0081,1365.69
4625012021.0,J2E_0361,1378.08
4625012021.0,J2E_0164,1380.71
4625012021.0,J2E_0266,1392.26
4625012021.0,J2V_0199,1405.53
4625012021.0,J2E_0672,1419.75
4625012021.0,J2E_0083,1423.9
4625012021.0,J2V_0132,1435.07
4625012021.0,J2E_0257,1436.82
4625012021.0,J2E_0383,1437.79
4625012021.0,J2E_0478,1439.08
4625012021.0,J2V_0194,1442.4
4625012021.0,J2E_0674,1454.57
4625012021.0,J2V_0095,1454.79
4625012021.0,J2E_0013,1459.1
4625012021.0,J2E_0279,1470.01
4625012021.0,J2E_0380,1470.66
4625012021.0,J2V_0151,1481.2
4625012023.0,J2E_0171,210.91
4625012023.0,J2V_0107,210.91
4625012023.0,J2E_0382,273.91
4625012023.0,J2E_0198,316.52
4625012023.0,J2E_0015,346.4
4625012023.0,J2E_0668,423.87
4625012023.0,J2E_0521,449.74
4625012023.0,J2E_0676,508.89
4625012023.0,J2E_0677,508.89
4625012023.0,J2E_0157,509.95
4625012023.0,J2E_0265,515.68
4625012023.0,J2E_0669,522.81
4625012023.0,J2E_0116,528.02
4625012023.0,J2E_0075,540.42
4625012023.0,J2E_0671,543.12
4625012023.0,J1_0041,551.99
4625012023.0,J2E_0678,554.81
4625012023.0,J2E_0762,560.94
4625012023.0,J2E_0170,581.4
4625012023.0,J1_0057,588.0
4625012023.0,J2E_0374,594.66
4625012023.0,J2V_0140,594.66
4625012023.0,J2E_0761,611.55
4625012023.0,J2E_0038,611.98
4625012023.0,J2E_0667,625.13
4625012023.0,J2E_0197,632.79
4625012023.0,J2E_0672,638.0
4625012023.0,J2E_0674,672.83
4625012023.0,J2E_0670,679.44
4625012023.0,J2E_0074,685.13
4625012023.0,J2E_0675,691.09
4625012023.0,J2E_0673,719.75
4625012023.0,J2E_0687,722.75
4625012023.0,J2E_0679,734.42
4625012023.0,J2E_0381,744.04
4625012023.0,J2E_0681,761.06
4625012023.0,J2V_0109,761.24
4625012023.0,J2V_0081,763.96
4625012023.0,J2E_0766,765.78
4625012023.0,J2E_0600,816.46
4625012023.0,J2E_0680,819.84
4625012023.0,J2V_0112,836.07
4625012023.0,J2E_0688,837.9
4625012023.0,J2E_0300,844.68
4625012023.0,J2E_0480,844.68
4625012023.0,J2E_0380,868.93
4625012023.0,J2E_0517,878.99
4625012023.0,J2E_0666,879.69
4625012023.0,J2E_0697,887.0
4625012023.0,J2E_0013,888.08
4625012023.0,J2E_0269,897.61
4625012023.0,J2E_0267,913.24
4625012023.0,J2E_0270,913.24
4625012023.0,J2E_0512,915.72
4625012023.0,J2E_0140,942.1
4625012023.0,J2V_0072,942.1
4625012023.0,J2E_0767,949.52
4625012023.0,J2E_0268,954.51
4625012023.0,J2E_0696,960.21
4625012023.0,J2E_0682,963.97
4625012023.0,J2E_0695,965.47
4625012023.0,J1_0029,966.0
4625012023.0,J2E_0486,976.07
4625012023.0,J2E_0686,976.52
4625012023.0,J2E_0760,1002.48
4625012023.0,J2E_0477,1015.23
4625012023.0,J2E_0254,1024.87
4625012023.0,J2V_0169,1026.6
4625012023.0,J2E_0683,1042.47
4625012023.0,J2E_0191,1046.64
4625012023.0,J2E_0694,1049.48
4625012023.0,J2E_0304,1067.82
4625012023.0,J2E_0358,1070.13
4625012023.0,J2V_0123,1089.09
4625012023.0,J2V_0132,1097.06
4625012023.0,J2E_0266,1097.93
4625012023.0,J2E_0693,1120.07
4625012023.0,J2E_0117,1121.02
4625012023.0,J1_0027,1126.59
4625012023.0,J1_0078,1130.64
4625012023.0,J2V_0178,1136.07
4625012023.0,J2E_0299,1140.89
4625012023.0,J1_0008,1142.65
4625012023.0,J2E_0330,1142.65
4625012023.0,J2E_0684,1146.42
4625012023.0,J2E_0039,1146.64
4625012023.0,J0_15,1163.19
4625012023.0,J2E_0692,1184.66
