cod_ine,suhi_2023,suhi_2024,suhi_2025
4625013030,4.159462229716402,3.291055761813369,3.5747528120521994
4625014001,4.3379477744974135,2.3320416989385833,2.951915544393297
4625014002,5.445220458104763,3.853197200469717,4.79405700880503
4625014004,5.080862792509938,2.411164549668281,3.5261883897267996
4625014005,5.157108667034554,2.639377789296547,3.2814492269842046
4625014006,6.373479317870977,4.112019163893694,5.317113136555935
4625014007,5.925130050683153,3.7870581280563194,5.00767855511898
4625014008,5.61762302296654,3.8100051509576565,4.988585446620279
4625014009,5.551013176533685,3.550369996683142,4.757809302776203
4625014010,5.147790196537351,3.366971235838217,4.653831579093471
4625014012,5.474696063160286,4.8252074993649705,5.857720075082024
4625014013,4.326446889028512,3.9465265998852503,5.05926860139315
4625014014,4.8686357132149585,6.292902459290046,4.976853830188044
4625014015,4.809107991803257,3.683448811936571,3.879891198843493
4625014016,5.606367476752219,4.187968626245008,5.424597375901715
4625014018,4.7345834014089885,2.6069727467190353,3.951468128909307
4625014019,4.694692506442528,2.2765220426130157,4.723351336197667
4625014020,4.263738386650279,2.247049101232313,4.273492097032903
4625014021,4.3389508445116,2.9462145238281625,3.576409351890741
4625014022,4.7690516363547335,3.274478186110904,4.811076409537992
4625014023,2.687716684666055,3.285029102643895,4.163237849539929
4625014024,3.5021476099741995,1.7919361658405106,2.426923541400046
4625015001,5.979122957296642,3.74064620130891,5.35011223423096
4625015002,4.827500058201408,5.027125505001996,5.105583153353738
4625015003,4.511091822895928,2.8160604271631158,4.809403283515451
4625015004,4.605587090532573,3.2302154360901127,5.033195047188758
4625015005,6.063685586538134,3.6363263057006705,5.400255755372795
4625015006,5.27233411473922,3.9503236083044246,5.221367456314911
4625015007,6.414861552987827,4.324671319607211,6.434057328770216
4625015008,5.7928355235241344,3.2998145411622364,5.655697545747932
4625015010,5.463161219799582,3.485206386319572,5.261141662409733
4625015011,6.903102063070705,5.126900703959968,6.260793861407269
4625015012,4.799781642909411,3.703109252125438,4.9057190759119065
4625015013,4.731191415990601,2.66291948882662,4.759070674395027
4625015014,6.017208868205334,4.743093432265671,4.983186442920458
4625015015,5.352409787534159,4.849335997425389,4.653897557768316
4625015016,5.095425469853034,3.495476783786006,4.554062677400892
4625015017,4.230168694810117,3.5336092545108095,4.324118754904486
4625015018,4.8518594800088,4.563795339544127,4.808730684793432
4625015019,6.324823751523478,4.647219927369866,4.807273823994668
4625015020,6.6208778764763085,5.200476403326523,4.954032837333963
4625015021,6.809839185406157,4.902255147507935,4.9885701470741255
4625015022,6.263642872286723,4.864952688999429,5.601812239413845
4625015023,6.547699824106915,5.297071377608949,5.651015142638929
4625015024,6.338100749072204,4.581606340225095,5.802620740733255
4625015025,7.095847234438901,5.076864599844888,5.976619879568826
4625015026,5.692631122143457,4.548775515266684,5.232443854499605
4625015027,5.61621163176999,4.180560948337174,5.362909017678882
4625015028,5.5934932934970805,4.348332048009028,3.959114473311139
4625015029,4.045674271033583,1.7261165221317418,3.639338994507495
4625015030,6.334037656581889,4.028443222053286,5.084451159680223
4625015031,3.975652114148217,2.0280456314671396,3.510766367052088
4625015032,5.942713207115083,4.31238213260745,5.396534079656801
4625015033,2.8146849050745746,1.680245798986263,3.090573021392956
4625015034,3.305726530067322,2.0177667958963,2.897999340432809
4625015035,4.214316636704766,4.39165384764444,4.225151530365038
4625015036,5.242998048094427,3.3915432125767984,5.460661857778168
4625015037,3.2453214687543444,0.6838114393610153,2.371903445058729
4625015038,4.343805871792529,1.612710618438073,4.770972699934281
4625015039,6.311417351554075,4.425505400488898,4.642104249812352
4625015040,3.50912035395,2.805609046183342,3.331962851010339
4625016001,6.378545472676249,5.085806814669379,5.383832288199467
4625016002,6.263487205211595,5.475846636324321,5.656353171679564
4625016003,6.503723735858831,7.45735540807599,5.5928638164892295
4625016004,7.365425024723829,7.214496580810687,6.174024707479219
4625016005,5.438586785906134,3.9863336316099587,5.457399268647147
4625016006,6.920086481880778,3.9679494854772877,5.639404714988256
4625016008,5.864299975995647,4.135554818900337,6.03114972642081
4625016009,5.51934132264915,3.707645103225554,5.371984243107995
4625016010,5.6708819498808625,4.126084001407497,5.284871210586865
4625016011,5.953065855138948,4.519926157165885,5.374309410449899
4625016012,6.745521501932501,5.1265493081588955,5.25282090911021
4625016013,6.826209981560947,5.478882802650665,5.789086563584984
4625016014,6.510979840039427,6.643603502294876,5.729574914381613
4625016015,5.63656123456244,5.089986892296877,5.72225055309023
4625016016,6.335870741125088,4.420106658679951,5.358339308239299
4625016017,4.296713904495639,2.98330678699517,4.316997438112511
4625016018,6.517502671681841,5.0516583336432435,5.763772868484873
4625016019,4.8249850486881956,4.0462364545455065,4.502450501387847
4625016020,4.6304903054061075,3.0637397199944854,5.250322038578736
4625016021,3.8372758917150693,2.447535793173203,4.256521929038602
4625016022,3.624995043196165,4.472251650185204,4.293025290201505
4625016023,5.934041194884215,4.3561133745958385,5.279925058884155
4625016024,6.328666175256191,3.805648252111129,4.928006773219534
4625016025,5.859640674632206,4.527141769387878,5.549699313361471
4625016026,7.563547543096597,7.500673323859012,6.167605244532774
4625016027,4.1016930818305815,4.325172326666387,4.533423043549098
4625016028,3.1436118444120043,3.459235448806845,3.621016169222777
4625016029,4.037112205326948,4.760782466615897,3.958985036871973
4625016030,4.218155703483836,4.275163733776342,4.460775037683489
4625016031,3.809300734151601,3.695316429116572,3.6060016692542107
4625016032,4.018992093897522,3.9530130576910296,3.843081456925112
4625016033,4.021455446720236,2.9569574938767347,3.4144242262034656
4625017001,0.624418736541155,-0.7023465276454058,-0.3633025590801745
4625017002,5.258835450289975,3.404940397996219,4.862985260816498
4625017003,3.652013446427804,2.6305287134506328,3.5067146085937657
4625017006,4.574188013972896,3.81514591727448,4.135880634578388
4625017007,5.0416230653272835,3.8827157144364732,4.852908699730795
4625017008,3.8251515365265343,2.9096734508994824,3.0058155133146367
4625018001,7.241144940177881,6.449768577393317,5.66928104819877
4625018002,6.4064817290443825,7.804823193202008,6.470985881289398
4625018003,4.975116060246896,5.432168202648394,5.798781549573737
4625018004,6.225402635356317,5.998515900350553,6.596410000540586
4625018005,5.408172766528253,4.674833810991492,5.155170475198996
4625018006,4.717732057607919,5.095352493253269,5.257174653695472
4625018007,6.381371642951734,5.776150701426052,6.348745457076452
4625018008,5.406574801442739,6.668843374194788,5.999494821991013
4625018009,4.624728620361059,5.40782394328478,6.151056170335388
4625018010,6.290596261339254,6.44876816398158,5.3649938925061065
4625019001,5.678680515683262,5.059213556182398,6.071595965667718
4625019002,3.9036490097656857,2.1570560675134276,4.09068054663012
4625019003,5.27812306730245,3.7316619015042467,5.291713169439532
4625019004,4.1876787065704475,3.841691542693647,4.382455426223034
4625019005,2.7717527806725237,1.3999910320061262,2.21240532364119
4625019006,1.9769849906122445,0.665130422867208,0.9957817740608608
4625019007,-2.0733895127730935,-3.4353050936505176,-3.0418419677335153
4625019008,-0.868884566061437,-2.063900017192098,-0.6330832669052865
4625019009,-6.003408562716376,-8.621397326101013,-7.396847368390171
4625019011,3.3711869073300678,3.800658508887624,4.191723797773721
4625019012,3.0524405888183503,4.065785352518455,4.984929454921188
4625019013,4.838314988215991,4.664504833278987,4.788187694720645
4625019014,5.855991461538651,5.304041169706684,6.21570094644184
4625019015,3.3334935521038225,1.3762613884225938,2.595130510755621
4625019016,-1.5410199833982139,-3.3172070284790216,-2.1781541604441124
